imdb_id,title,year,runtime_min,budget,revenue,avg_rating,num_votes,rating,dubious
tt0332322,Poniente,2002,96,NULL,NULL,6,180,NULL,NULL
tt0044751,Invitation,1952,84,NULL,NULL,6.9,754,NULL,NULL
tt0053750,"The Dark at the Top of the Stairs",1960,124,NULL,NULL,7.1,903,NULL,NULL
tt2292576,"The Dream Team",2012,68,NULL,NULL,8.3,1085,NULL,NULL
tt0027908,"Love Before Breakfast",1936,70,NULL,NULL,6.2,1003,NULL,NULL
tt0076441,Naufragio,1978,101,NULL,NULL,6.8,263,NULL,NULL
tt1619622,"Break My Fall",2011,107,62,NULL,3.6,183,NULL,NULL
tt0810082,"Scrambled Beer",2007,88,250,NULL,6.2,433,NULL,NULL
tt0496395,Sonja,2006,72,NULL,NULL,5.8,331,NULL,NULL
tt0309754,"Heat Wave",1991,110,NULL,NULL,6.6,365,NULL,NULL
tt0070332,"Lolly-Madonna XXX",1973,105,NULL,NULL,6.4,998,NULL,NULL
tt1587411,"I, Anna",2012,93,NULL,NULL,6,2496,NULL,NULL
tt2245049,"Modest Reception",2012,100,NULL,NULL,6.7,2293,NULL,NULL
tt0048806,Wichita,1955,81,NULL,NULL,6.9,2793,NULL,NULL
tt2400275,"Goodbye to Language",2014,70,NULL,NULL,5.8,6677,NULL,NULL
tt2057455,"Planet of Snail",2011,88,NULL,NULL,7.2,387,NULL,NULL
tt1753899,Heaven,2012,80,NULL,NULL,5.6,1983,NULL,NULL
tt0066600,"The Vampire Doll",1970,85,NULL,NULL,6.6,1571,NULL,NULL
tt1571401,"Measuring the World",2012,119,NULL,NULL,5.7,3384,NULL,NULL
tt0085514,"The Exterminators of the Year 3000",1983,103,NULL,NULL,5.1,1505,NULL,NULL
tt1820400,"Black & White & Sex",2012,92,NULL,NULL,5.5,1159,NULL,NULL
tt0052227,"The Space Children",1958,69,NULL,NULL,4.4,1552,NULL,NULL
tt1479380,"Supermen of Malegaon",2008,66,NULL,NULL,7.9,958,NULL,NULL
tt0239235,Anji,2004,148,NULL,NULL,6.5,1103,NULL,NULL
tt0140834,"Shadow of Evil",1964,92,NULL,NULL,5.5,471,NULL,NULL
tt1798181,"Enemy at the Dead End",2010,92,1000000,NULL,6.4,219,NULL,NULL
tt0064593,"The Virgin's Bed",1969,114,NULL,NULL,6.2,462,NULL,NULL
tt0031835,"The Rains Came",1939,103,2500000,NULL,6.9,2502,NULL,NULL
tt0043595,"Goodbye, My Fancy",1951,107,NULL,NULL,6,1110,NULL,NULL
tt0319020,"Awara Paagal Deewana",2002,158,NULL,NULL,6.3,10084,NULL,NULL
tt0407696,"Creature of the Walking Dead",1965,74,NULL,NULL,2.9,348,NULL,NULL
tt0074873,"Mary, Mary, Bloody Mary",1975,91,NULL,NULL,5.1,895,NULL,NULL
tt0015873,"Grass: A Nation's Battle for Life",1925,71,NULL,NULL,7.7,1317,NULL,NULL
tt0094745,"Images of the World and the Inscription of War",1989,75,NULL,NULL,7.5,371,NULL,NULL
tt0391274,Kismat,2004,143,NULL,NULL,4,594,NULL,NULL
tt0056921,"Highway Pick-Up",1963,107,NULL,NULL,7.2,531,NULL,NULL
tt1904835,"La suerte en tus manos",2012,110,NULL,NULL,5.6,587,NULL,NULL
tt1863305,"The Path",2012,83,NULL,NULL,4.8,648,NULL,NULL
tt0033661,"The Ghost of St. Michael's",1941,82,NULL,NULL,6.7,674,NULL,NULL
tt0966582,"Pasolini prossimo nostro",2006,58,NULL,NULL,7.1,159,NULL,NULL
tt2245195,"The History of Future Folk",2012,86,NULL,NULL,7.1,3776,2,0
tt0102761,"Raw Nerve",1991,91,NULL,NULL,4.5,544,NULL,NULL
tt1853620,"My Father and the Man in Black",2012,87,NULL,NULL,6.5,284,NULL,NULL
tt1961324,"Pokémon the Movie: Black - Victini and Reshiram",2011,88,NULL,28550000,5.6,1647,NULL,NULL
tt0093419,"Lilac Ball",1988,77,NULL,NULL,5.8,522,NULL,NULL
tt0074168,"Return of the Prodigal Son",1978,120,NULL,NULL,7.2,1059,NULL,NULL
tt0048318,"Lucy Gallant",1955,104,NULL,NULL,6.4,744,NULL,NULL
tt0240221,Wojaczek,1999,90,NULL,NULL,6.9,497,NULL,NULL
tt0063651,"Stress Is Three",1968,94,NULL,NULL,6.4,402,NULL,NULL
tt0122574,Krik,1964,80,NULL,NULL,6.8,241,NULL,NULL
tt1419989,Uptown,2009,73,NULL,NULL,5,47,NULL,NULL
tt1921070,Pusher,2012,89,2500000,197857,5.5,5138,NULL,NULL
tt1311060,A.C.O.D.,2013,88,NULL,175705,5.7,14234,NULL,NULL
tt0030543,"Over the Wall",1938,67,NULL,NULL,5.6,156,NULL,NULL
tt0038510,Enamorada,1946,99,NULL,NULL,7.6,1092,NULL,NULL
tt1043537,"Risto Räppääjä",2008,78,NULL,NULL,5.5,560,NULL,NULL
tt0065560,"The Cockeyed Cowboys of Calico County",1970,99,NULL,NULL,6.3,613,NULL,NULL
tt0089794,"A King and His Movie",1986,107,NULL,NULL,7.1,542,NULL,NULL
tt0063325,"Mrs. Brown, You've Got a Lovely Daughter",1968,110,NULL,NULL,4.8,626,NULL,NULL
tt0085380,"Cross Creek",1983,127,8000000,NULL,6.9,2389,NULL,NULL
tt1413495,Paranoia,2013,106,35000000,17056265,5.6,40348,NULL,NULL
tt0067643,"One Damned Day at Dawn... Django Meets Sartana!",1970,90,NULL,NULL,5,378,NULL,NULL
tt0119238,Gunshy,1998,100,3500000,NULL,5.8,1296,NULL,NULL
tt0356154,"Wolf Summer",2003,87,NULL,NULL,5.9,1318,NULL,NULL
tt0029952,"Bulldog Drummond's Peril",1938,66,NULL,NULL,5.8,759,NULL,NULL
tt0098222,Rooftops,1989,98,NULL,NULL,4.7,783,NULL,NULL
tt0468777,Canary,2004,132,NULL,NULL,6.9,392,NULL,NULL
tt1610516,"The Woodmans",2010,82,NULL,NULL,6.9,703,NULL,NULL
tt0051088,"Tip on a Dead Jockey",1957,98,NULL,NULL,6.1,394,NULL,NULL
tt0029950,"The Buccaneer",1938,126,NULL,NULL,6.6,861,NULL,NULL
tt1844016,Rathinirvedam,2011,125,NULL,NULL,5.1,214,NULL,NULL
tt1745863,"Urumi: The Warriors Who Wanted to Kill Vasco Da Gama",2011,172,2998545,NULL,7.1,2455,NULL,NULL
tt1745686,"The Wall",2012,108,NULL,3889260,6.7,7986,0,0
tt2006721,"Divorce Invitation",2012,110,4500000,NULL,4.6,1649,NULL,NULL
tt1988805,"The Creepy Doll",2011,94,50000,NULL,3.3,266,NULL,NULL
tt2402701,"Spirit Stalkers",2012,97,10000,NULL,4.5,232,NULL,NULL
tt0043694,"Jungle Manhunt",1951,66,NULL,NULL,5.4,416,NULL,NULL
tt0096170,"Stealing Heaven",1988,108,NULL,NULL,6.4,881,NULL,NULL
tt0073706,"Shocking Asia",1974,94,20000,NULL,5.4,670,NULL,NULL
tt0111687,"Whale Music",1994,107,NULL,39129,7.1,618,NULL,NULL
tt0107479,"The Dead Mother",1993,111,NULL,498604,6.9,1398,NULL,NULL
tt1537196,"Banana in a Nutshell",2005,55,NULL,NULL,5.8,62,NULL,NULL
tt0055626,"Wonderful to Be Young!",1961,92,NULL,NULL,5.8,819,NULL,NULL
tt0088230,Tasio,1984,95,NULL,NULL,7.1,583,NULL,NULL
tt0397582,Obaba,2005,100,NULL,NULL,6.3,1171,NULL,NULL
tt0011837,"The Wandering Image",1920,67,NULL,NULL,6,723,NULL,NULL
tt0359144,"Lili's Apron",2004,90,NULL,NULL,5.4,83,NULL,NULL
tt0326174,"Smoking Room",2002,88,NULL,NULL,6.6,993,NULL,NULL
tt0061793,"Hugo and Josephine",1967,82,NULL,NULL,6.4,574,NULL,NULL
tt2121377,"The Rise & Fall of a White Collar Hooligan",2012,81,1000000,NULL,5.1,2068,NULL,NULL
tt0052639,"Blue Denim",1959,89,NULL,NULL,6.6,707,NULL,NULL
tt1309472,"Born to Suffer",2009,103,NULL,NULL,6.4,245,NULL,NULL
tt1578269,"The First Movie",2009,76,NULL,NULL,7.3,245,NULL,NULL
tt1499230,Hel,2009,84,NULL,NULL,5.8,156,NULL,NULL
tt0104201,Equinox,1992,110,6750000,279627,5.6,1448,NULL,NULL
tt0227858,"Zero Focus",1961,95,NULL,NULL,7,815,NULL,NULL
tt0427424,"Ornamental Hairpin",1941,70,NULL,NULL,7.2,934,NULL,NULL
tt0480680,Fiction,2006,107,NULL,NULL,6.6,506,NULL,NULL
tt0185166,"Atilano, presidente",1998,88,NULL,257817,4.6,143,NULL,NULL
tt0044061,"The Son of Dr. Jekyll",1951,78,NULL,NULL,5,445,NULL,NULL
tt0097487,Hawks,1988,107,NULL,NULL,6.6,1298,NULL,NULL
tt0070079,"From the Mixed-Up Files of Mrs. Basil E. Frankweiler",1973,105,NULL,113606,6.3,911,NULL,NULL
tt0043821,"Mr Drake's Duck",1951,75,NULL,NULL,5.8,132,NULL,NULL
tt0138100,"Three Days and a Child",1967,90,NULL,NULL,6.9,186,NULL,NULL
tt0140542,"Seisaku's Wife",1965,93,NULL,NULL,7.7,834,NULL,NULL
tt2378171,"El mundo es nuestro",2012,83,NULL,NULL,6.4,1776,NULL,NULL
tt1380190,"Ricky Rapper and the Bicycle Thief",2010,78,1700000,NULL,5.3,471,NULL,NULL
tt0118239,Ecstasy,1996,93,NULL,NULL,6.5,924,NULL,NULL
tt0092093,"Tiempo de silencio",1986,111,NULL,NULL,6.4,324,NULL,NULL
tt0442011,"Las cajas españolas",2004,90,NULL,NULL,7.5,53,NULL,NULL
tt0044714,"Hold That Line",1952,67,NULL,NULL,6.1,342,NULL,NULL
tt0125936,"The Naked Eye",1998,104,NULL,NULL,4.7,724,NULL,NULL
tt2009643,"Either Way",2011,84,NULL,NULL,6.6,651,0,0
tt0207631,Nostradamus,2000,88,NULL,NULL,4.5,765,NULL,NULL
tt0292466,"Don Quixote, Knight Errant",2002,122,NULL,NULL,5.7,260,NULL,NULL
tt2354196,Croczilla,2012,90,4700000,NULL,4.3,941,0,0
tt2357129,Jobs,2013,128,12000000,42100000,6,107521,NULL,NULL
tt0107736,Moving,1993,125,NULL,NULL,7.6,1752,NULL,NULL
tt0110630,"The Friends",1994,113,NULL,NULL,7.5,815,NULL,NULL
tt0089509,"Love Hotel",1985,88,NULL,NULL,6.6,604,NULL,NULL
tt0260775,"Calle 54",2000,105,NULL,NULL,7.4,856,NULL,NULL
tt1990217,"The Artist and the Model",2012,105,NULL,NULL,6.6,2005,NULL,NULL
tt1073098,"Star Troopers",2006,96,NULL,NULL,4.8,199,NULL,NULL
tt0044110,"Ten Tall Men",1951,97,NULL,NULL,6,1324,NULL,NULL
tt2210809,Match,2012,117,8000000,NULL,5.2,897,NULL,NULL
tt0129923,"The Chambermaid on the Titanic",1997,101,NULL,NULL,6.6,1537,NULL,NULL
tt2612156,"The Angrez",2005,110,50000,300000,7.6,586,NULL,NULL
tt1382727,"Second Origin",2015,106,6000000,NULL,4.5,630,NULL,NULL
tt0060398,"Fantasía... 3",1966,80,NULL,NULL,4.8,38,NULL,NULL
tt0062648,"Algo amargo en la boca",1969,91,NULL,NULL,5.8,76,NULL,NULL
tt0065601,Cuadrilátero,1970,90,NULL,NULL,4.7,50,NULL,NULL
tt1359552,Antaheen,2009,120,NULL,NULL,7.9,1937,NULL,NULL
tt0075027,"The Other Bedroom",1976,93,NULL,NULL,6,95,NULL,NULL
tt0075069,"Hidden Pleasures",1977,95,NULL,NULL,6.6,517,NULL,NULL
tt0077438,"Confessions of a Congressman",1978,110,NULL,631083,6.7,903,NULL,NULL
tt0079553,"Miedo a salir de noche",1980,92,NULL,NULL,6,155,NULL,NULL
tt0082777,"La mujer del ministro",1981,101,NULL,477126,5.2,162,NULL,NULL
tt0080554,Pals,1982,98,NULL,646714,6.5,896,NULL,NULL
tt1808221,Kaalo,2010,79,NULL,NULL,4.6,785,NULL,NULL
tt0089752,"Otra vuelta de tuerca",1985,119,NULL,NULL,6.2,272,NULL,NULL
tt1800372,"Cool Kids Don't Cry",2012,96,NULL,NULL,7.4,4507,NULL,NULL
tt0113178,"Glastonbury: The Movie in Flashback",1995,96,NULL,NULL,6,215,NULL,NULL
tt0054358,"Sword of Sherwood Forest",1960,80,NULL,NULL,5.8,1683,NULL,NULL
tt2229592,"Love Actually... Sucks!",2011,83,NULL,NULL,4.2,666,NULL,NULL
tt0119278,"Chicago Cab",1997,96,10000000,NULL,6.4,2177,NULL,NULL
tt0097276,"Enemies, a Love Story",1989,119,9500000,7754571,6.6,2835,NULL,NULL
tt0094140,"Three for the Road",1987,88,NULL,1,5.4,1307,NULL,NULL
tt0284478,"Charlotte Sometimes",2002,85,NULL,NULL,6.3,1114,2,0
tt0071838,"The Midnight Man",1974,117,NULL,NULL,6.4,1555,NULL,NULL
tt0126968,"Iracema: Uma Transa Amazônica",1975,90,NULL,NULL,7.2,674,NULL,NULL
tt1109624,Paddington,2014,95,55000000,333960862,7.3,156513,3,0
tt0026055,"Alibi Ike",1935,72,NULL,NULL,6.1,793,NULL,NULL
tt0104938,Munchie,1992,80,NULL,NULL,3.5,1374,NULL,NULL
tt0045926,Jalopy,1953,62,NULL,NULL,6.2,388,NULL,NULL
tt2147134,"56 Up",2012,144,NULL,NULL,7.9,2632,NULL,NULL
tt0052721,"Darbuján a Pandrhola",1960,80,NULL,NULL,7.4,460,NULL,NULL
tt1891755,"Billa 2",2012,129,NULL,NULL,6.2,11790,NULL,NULL
tt0047331,"Paris Playboys",1954,62,NULL,NULL,6.1,350,NULL,NULL
tt0114196,Proteus,1995,97,3000000,NULL,4.1,1365,NULL,NULL
tt0047529,"The Venusian",1954,75,NULL,NULL,5.4,1127,NULL,NULL
tt0050958,"She Devil",1957,77,NULL,NULL,5.7,582,NULL,NULL
tt0194800,"Operation Delta Force 4: Deep Fault",1999,96,NULL,NULL,3.8,454,0,0
tt0051137,"The Unknown Terror",1957,77,NULL,NULL,4.8,525,NULL,NULL
tt2186819,Howling,2012,114,NULL,NULL,6.1,2372,NULL,NULL
tt1817191,"Another Woman's Life",2012,97,6500000,3216359,6.3,2576,NULL,NULL
tt0030997,"You're Only Young Once",1937,78,NULL,NULL,6.6,617,NULL,NULL
tt0106271,Anchoress,1993,108,NULL,NULL,6.4,564,NULL,NULL
tt0056665,"Crazy Desire",1962,110,NULL,NULL,6.8,617,NULL,NULL
tt1624996,Vampire,2011,118,NULL,NULL,5.2,1965,NULL,NULL
tt1740684,Midori-ko,2010,55,NULL,NULL,6.4,175,NULL,NULL
tt2246953,Rent-a-Cat,2012,110,NULL,NULL,6.9,2390,NULL,NULL
tt2136914,"Exit Elena",2012,72,NULL,NULL,6.6,210,NULL,NULL
tt0076001,"La escopeta nacional",1978,95,NULL,1622164,7.3,2515,NULL,NULL
tt0297215,"A Journey Through Fairyland",1985,90,NULL,NULL,6.9,171,NULL,NULL
tt1828224,"The Legend of La Llorona",2011,75,NULL,3900000,6.3,888,3,0
tt2085765,Unbowed,2011,100,NULL,NULL,6.7,714,NULL,NULL
tt0051746,"How to Make a Monster",1958,73,NULL,NULL,5.6,1769,NULL,NULL
tt0052932,"Island of Lost Women",1959,71,NULL,NULL,5.1,357,NULL,NULL
tt2094155,"Dead Man's Burden",2012,93,NULL,NULL,5.4,726,0,0
tt0095827,"Pascali's Island",1988,104,NULL,NULL,6.7,1660,NULL,NULL
tt0111622,"The Sex Life of the Belgians",1994,85,NULL,NULL,5.7,689,NULL,NULL
tt0119251,"Hannibal & Jerry",1997,75,NULL,NULL,6.2,613,NULL,NULL
tt0176694,"The Tragedy of Man",2011,166,NULL,NULL,8,1438,NULL,NULL
tt0183710,"Nothing But Time",1926,45,NULL,NULL,7.1,639,NULL,NULL
tt0054298,"Sex Kittens Go to College",1960,94,NULL,NULL,3.8,768,NULL,NULL
tt2088962,"An Open Heart",2012,87,NULL,281935,5.4,790,NULL,NULL
tt0054021,"Let No Man Write My Epitaph",1960,105,NULL,NULL,7,736,NULL,NULL
tt0053758,"The Secret of the Telegian",1960,85,NULL,NULL,6.1,348,NULL,NULL
tt0469785,"A Limousine the Colour of Midsummer's Eve",1981,84,NULL,NULL,8.5,1431,NULL,NULL
tt1674274,"Kolka Cool",2011,97,NULL,NULL,7.2,773,NULL,NULL
tt0073014,Foxtrot,1976,91,NULL,NULL,5.5,434,NULL,NULL
tt0070926,"Wonder Women",1973,82,110000,NULL,4.5,1215,NULL,NULL
tt2071620,"The Flat",2011,97,NULL,NULL,6.9,1552,NULL,NULL
tt2321501,"Saturday Morning Mystery",2012,88,NULL,NULL,4.4,1062,NULL,NULL
tt2173264,"All About My Wife",2012,121,NULL,NULL,6.5,1860,NULL,NULL
tt0181966,"Kiliç Aslan",1975,109,NULL,NULL,5.9,1072,NULL,NULL
tt0101592,Clearcut,1991,100,NULL,NULL,6.9,2028,NULL,NULL
tt0051099,Torero,1956,75,NULL,NULL,6.3,150,NULL,NULL
tt0037816,"Incendiary Blonde",1945,113,NULL,NULL,6.7,441,NULL,NULL
tt1488602,"The Forest",2011,98,2300000,NULL,3.1,181,NULL,NULL
tt0091927,"Sex Appeal",1986,84,NULL,NULL,4.3,415,NULL,NULL
tt0808336,"Helen the Baby Fox",2006,104,NULL,1456000,6.8,251,NULL,NULL
tt0120454,Vinyl,2000,110,NULL,NULL,7.2,514,NULL,NULL
tt0050405,"She Played with Fire",1957,95,NULL,NULL,6.8,1121,NULL,NULL
tt0040715,Pueblerina,1949,105,NULL,NULL,7.7,329,NULL,NULL
tt0071842,"The Middle of the World",1974,115,NULL,NULL,7,402,NULL,NULL
tt0857190,"The Sweeney",2012,112,3730500,6294161,6.1,21161,NULL,NULL
tt0062249,"The Sex of Angels",1968,110,NULL,NULL,5.1,261,NULL,NULL
tt0278827,"Yo ho ho",1981,98,NULL,NULL,7.7,330,NULL,NULL
tt0112856,"Two Orphan Vampires",1997,107,NULL,NULL,5.2,1074,NULL,NULL
tt0022191,"The Naughty Flirt",1930,56,NULL,NULL,5.7,491,NULL,NULL
tt2342227,"Neethaane En Ponvasantham",2012,153,1820000,NULL,6.5,2157,NULL,NULL
tt2218698,"What Is This Film Called Love?",2012,81,NULL,NULL,6.5,66,NULL,NULL
tt0201726,"The Last Producer",2000,90,NULL,NULL,4.7,381,NULL,NULL
tt0051980,"The Ballad of Narayama",1958,98,NULL,NULL,7.8,4137,NULL,NULL
tt0061008,"Shoot Loud, Louder... I Don't Understand",1966,100,NULL,NULL,4.7,183,NULL,NULL
tt0084784,"That Championship Season",1982,110,NULL,NULL,6.3,780,NULL,NULL
tt0137584,"Franco: ese hombre",1964,103,NULL,NULL,4.1,106,NULL,NULL
tt0848537,Epic,2013,102,100000000,268426634,6.6,114448,3,0
tt0035885,"Flesh and Fantasy",1943,94,NULL,NULL,6.9,1380,NULL,NULL
tt0040589,"La mies es mucha",1949,142,NULL,NULL,5.5,30,NULL,NULL
tt0055329,"Probabilità zero",1969,95,NULL,NULL,5.5,223,NULL,NULL
tt1900854,"Comes a Bright Day",2012,91,NULL,NULL,6,1830,0,0
tt0045155,"Skirts Ahoy!",1952,109,NULL,NULL,5.7,638,NULL,NULL
tt0050604,"The Hunchback Horse",1947,57,NULL,NULL,7.3,1279,NULL,NULL
tt0034244,"Sunset Murder Case",1938,59,NULL,NULL,4.7,230,NULL,NULL
tt2234155,"The Internship",2013,119,58000000,93500000,6.3,227673,1,0
tt0359950,"The Secret Life of Walter Mitty",2013,114,90000000,188133322,7.3,371793,3,0
tt0016201,"Parisian Love",1925,65,NULL,NULL,6,292,NULL,NULL
tt0184115,"Le petit voleur",1999,100,NULL,NULL,6.9,735,NULL,NULL
tt0396962,"A Breath",2004,107,NULL,NULL,8.2,1706,NULL,NULL
tt0078238,Sextette,1977,91,6000000,50000,3.9,1657,NULL,NULL
tt0058541,"Sallah Shabati",1964,110,NULL,NULL,7.2,1266,NULL,NULL
tt0068455,"Dealing: Or The Berkeley-to-Boston Forty-Brick Lost-Bag Blues",1972,88,NULL,NULL,6,263,NULL,NULL
tt0059931,"Young Dillinger",1965,102,NULL,NULL,5.2,259,NULL,NULL
tt0050650,Lizzie,1957,81,NULL,NULL,6.3,764,NULL,NULL
tt0077547,"Filming 'Othello'",1978,84,NULL,NULL,7.4,577,NULL,NULL
tt1833844,"Berberian Sound Studio",2012,92,NULL,312757,6.2,18536,1,0
tt2296909,"Pink Floyd: The Story of Wish You Were Here",2012,85,15732,NULL,7.9,2006,NULL,NULL
tt2321309,Gabi,2012,115,4400000,NULL,6,282,NULL,NULL
tt0112907,Drunks,1995,90,NULL,NULL,6.4,1318,NULL,NULL
tt0021793,Delicious,1931,106,NULL,NULL,5.7,270,NULL,NULL
tt0383965,"Police Beat",2005,80,NULL,NULL,6.8,395,NULL,NULL
tt0020966,"Her Man",1930,85,NULL,NULL,6.5,571,NULL,NULL
tt1388924,"I Am",2009,88,NULL,NULL,6.1,477,NULL,NULL
tt0109217,"Bar Girls",1994,93,NULL,NULL,5,619,NULL,NULL
tt0046238,"Return to Paradise",1953,100,NULL,NULL,6,931,NULL,NULL
tt0436720,"Ring of Fire: The Emile Griffith Story",2005,87,NULL,NULL,7.5,395,NULL,NULL
tt0030150,"Four Men and a Prayer",1938,85,NULL,NULL,6.2,995,NULL,NULL
tt0249516,Foodfight!,2012,91,65000000,73706,1.3,12666,NULL,NULL
tt1989475,Chained,2012,94,NULL,77839,6.4,23265,NULL,NULL
tt0131335,"Canoa: A Shameful Memory",1976,115,NULL,NULL,7.8,2185,0,0
tt0960066,"The Black Waters of Echo's Pond",2009,89,NULL,NULL,4.4,1488,NULL,NULL
tt0054969,"My Son, the Hero",1961,95,NULL,NULL,7.8,423,NULL,NULL
tt0077287,"Life Sentence",1979,95,NULL,NULL,7.2,650,NULL,NULL
tt0024176,"In the Wake of the Bounty",1933,66,NULL,NULL,4.8,399,NULL,NULL
tt0011370,"Klostret i Sendomir",1920,54,NULL,NULL,6.9,500,NULL,NULL
tt0082364,"Fantasma d'amore",1981,96,NULL,NULL,6.6,994,NULL,NULL
tt0022353,"The Seas Beneath",1931,90,NULL,NULL,5.9,463,NULL,NULL
tt0023268,"Night Court",1932,92,NULL,NULL,6.9,724,NULL,NULL
tt0390190,Deadline,2004,90,NULL,NULL,7.5,243,NULL,NULL
tt0049234,Fright,1956,68,NULL,NULL,4.7,258,NULL,NULL
tt0044656,"Ghost Ship",1952,74,NULL,NULL,5.3,1081,NULL,NULL
tt0389371,Sharkman,2001,90,NULL,NULL,2.4,322,NULL,NULL
tt0009796,"The Whispering Chorus",1918,86,NULL,NULL,6.7,396,NULL,NULL
tt0050292,"Daughter of Dr. Jekyll",1957,71,NULL,NULL,5.4,771,NULL,NULL
tt0050157,"Back from the Dead",1957,79,NULL,NULL,5.4,441,NULL,NULL
tt0147590,"Tattooed Tears",1979,85,NULL,NULL,7,182,NULL,NULL
tt0114597,"Synthetic Pleasures",1995,85,NULL,NULL,7,147,NULL,NULL
tt0329321,"Love and Diane",2002,155,NULL,NULL,7.6,108,NULL,NULL
tt0026008,"The World Moves On",1934,104,NULL,NULL,6,538,NULL,NULL
tt0175743,"The White Dove",1960,76,NULL,NULL,7.5,883,NULL,NULL
tt2241069,Carl,2012,90,NULL,NULL,2.9,342,NULL,NULL
tt0843335,Desamuduru,2007,148,NULL,NULL,6.2,2806,NULL,NULL
tt1401179,"Japan: A Story of Love and Hate",2008,60,NULL,NULL,7.8,489,NULL,NULL
tt2180443,"Crayon Shin-chan: Fierceness That Invites Storm! The Battle of the Warring States",2002,95,NULL,NULL,7.3,729,NULL,NULL
tt2180441,"Keriyon Shin-chan: Oh, I'm Sorry!",2000,88,NULL,NULL,7.2,796,NULL,NULL
tt1466054,Cloudburst,2011,93,NULL,NULL,7.2,2626,3,0
tt0409724,Bardaasht,2004,155,NULL,NULL,5.9,853,NULL,NULL
tt2014248,"The Perfect Human Diet",2012,90,500000,NULL,6.3,773,NULL,NULL
tt1650044,"The Facility",2012,79,NULL,NULL,4.8,2655,NULL,NULL
tt0039321,"Dick Tracy's Dilemma",1947,60,NULL,NULL,5.8,1246,NULL,NULL
tt0087545,"The Family Game",1983,107,NULL,NULL,7.1,1304,NULL,NULL
tt0331479,"Ek Chhotisi Love Story",2002,122,NULL,NULL,3.1,653,NULL,NULL
tt0091097,"Collector's Item",1985,101,NULL,NULL,5,474,NULL,NULL
tt0109950,"Guardian Angel",1994,97,NULL,NULL,4.9,655,NULL,NULL
tt0062722,"That Splendid November",1969,92,NULL,NULL,6.2,479,NULL,NULL
tt0288324,"The Year That Trembled",2002,104,NULL,NULL,5.1,238,NULL,NULL
tt0049499,"Uncle Hyacynth",1956,90,NULL,NULL,7.3,425,NULL,NULL
tt0175777,"Just a Little Harmless Sex",1998,98,NULL,NULL,4.9,824,NULL,NULL
tt0105306,Desire,1992,110,NULL,NULL,6.1,1320,NULL,NULL
tt0069736,"Ash Wednesday",1973,99,NULL,NULL,5.1,834,NULL,NULL
tt0929806,"Nuodemes uzkalbejimas",2007,98,NULL,NULL,7,801,NULL,NULL
tt0016690,"Brown of Harvard",1926,85,NULL,NULL,6.1,1579,NULL,NULL
tt0279901,"A Fugitive from the Past",1965,183,NULL,NULL,7.9,1533,NULL,NULL
tt0067606,Preacherman,1971,87,65000,5000000,4.5,300,NULL,NULL
tt0079041,"Demon Pond",1979,123,NULL,NULL,7,1219,NULL,NULL
tt0093239,"I've Heard the Mermaids Singing",1987,81,NULL,NULL,6.7,2116,3,0
tt0280096,"A Fine Day",2001,74,NULL,NULL,6.2,320,NULL,NULL
tt0042621,"Juliette, or Key of Dreams",1951,106,NULL,NULL,6.9,521,NULL,NULL
tt0039236,"Calendar Girl",1947,88,NULL,NULL,5.8,301,2,0
tt0019933,"Glorifying the American Girl",1929,95,NULL,NULL,5.7,881,NULL,NULL
tt2334879,"White House Down",2013,131,150000000,205366737,6.3,249042,2,0
tt0180181,"Soft Fruit",1999,101,NULL,NULL,6.6,587,NULL,NULL
tt0178050,"Sunset Strip",2000,90,NULL,NULL,5.5,1903,NULL,NULL
tt2302755,"Olympus Has Fallen",2013,119,70000000,170270201,6.5,306978,1,0
tt0068789,"Justin Morgan Had a Horse",1972,91,NULL,NULL,6.6,287,NULL,NULL
tt1486616,"Craigslist Joe",2012,90,NULL,NULL,6.7,3879,NULL,NULL
tt0099969,Lambada,1990,104,NULL,4263112,3.5,1278,NULL,NULL
tt0097073,"Code Name Vengeance",1987,96,NULL,NULL,4.1,173,NULL,NULL
tt1064215,Strangers,2007,80,NULL,NULL,6.7,544,NULL,NULL
tt2199711,Vishwaroopam,2013,148,17000000,51000000,7.9,43368,NULL,NULL
tt0105796,"The Cat",1991,89,NULL,NULL,6.5,1107,NULL,NULL
tt0071715,Kazablan,1973,122,NULL,NULL,6.9,399,NULL,NULL
tt0092678,"Late Summer Blues",1987,101,NULL,NULL,7.6,331,NULL,NULL
tt0196635,"International Khiladi",1999,175,NULL,NULL,4.8,2586,NULL,NULL
tt1633212,Kajraare,2010,112,NULL,NULL,2.9,451,NULL,NULL
tt1258201,"Hello Lonesome",2010,93,NULL,NULL,6.5,329,NULL,NULL
tt0430328,Madhoshi,2004,122,NULL,NULL,4.6,515,NULL,NULL
tt0100116,"Martians Go Home",1989,89,NULL,NULL,3.2,887,NULL,NULL
tt0403056,"The Garden of Earthly Delights",2004,103,NULL,NULL,6.4,376,NULL,NULL
tt0214931,Mast,1999,153,NULL,NULL,5.4,1135,NULL,NULL
tt2404027,"Arjun: The Warrior Prince",2012,96,NULL,NULL,6.8,2261,NULL,NULL
tt2206354,"One Mile Away",2012,91,NULL,NULL,6.7,104,NULL,NULL
tt0037636,"Delightfully Dangerous",1945,92,NULL,NULL,6,414,NULL,NULL
